2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5205,9 Б,6,Физика,3,4,3,4,75,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1009,№7 мектеп-лицей (Алматы облысы),5142,9 Б,5,История Казахстана,2,8,6,8,75,100
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5385,10 Б,7,Химия,1,7,4,6,57.14,85.71
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1004,№10 орта мектеп (Астана қ.),5058,8 Б,5,История Казахстана,3,12,11,11,91.67,91.67
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5147,5 А,4,Английский язык,3,10,7,8,70,80
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5097,10 Б,3,Русский язык,2,9,7,9,77.78,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5358,5 В,1,Математика,4,5,3,5,60,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5160,10 Б,7,Химия,1,7,4,6,57.14,85.71
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5018,5 Б,7,Химия,1,5,4,5,80,100
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5387,11 Б,3,Русский язык,4,6,2,5,33.33,83.33
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5239,9 Б,4,Английский язык,2,17,11,14,64.71,82.35
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5321,11 А,2,Қазақ тілі,4,9,5,7,55.56,77.78
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5026,8 Б,2,Қазақ тілі,1,7,2,5,28.57,71.43
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5110,9 Б,4,Английский язык,3,6,5,6,83.33,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5239,9 Б,5,История Казахстана,2,9,6,7,66.67,77.78
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5343,6 Б,7,Химия,2,9,8,9,88.89,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5119,6 А,8,Биология,1,11,9,10,81.82,90.91
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5039,6 Б,6,Физика,1,8,4,7,50,87.5
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1009,№7 мектеп-лицей (Алматы облысы),5144,10 Б,5,История Казахстана,1,5,4,5,80,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5421,11 Б,4,Английский язык,4,6,6,6,100,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5432,9 Б,3,Русский язык,4,4,3,3,75,75
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5199,7 А,9,Информатика,1,12,10,11,83.33,91.67
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5290,11 Б,8,Биология,4,8,5,7,62.5,87.5
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5221,8 В,9,Информатика,2,13,12,12,92.31,92.31
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5124,8 Б,1,Математика,2,9,7,9,77.78,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5432,9 Б,1,Математика,2,14,9,12,64.29,85.71
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5206,9 В,8,Биология,1,6,5,5,83.33,83.33
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5163,11 Б,3,Русский язык,2,7,5,6,71.43,85.71
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5293,6 А,3,Русский язык,2,8,5,6,62.5,75
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5184,7 Б,5,История Казахстана,2,3,0,2,0,66.67
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5349,9 А,5,История Казахстана,3,6,4,5,66.67,83.33
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5256,9 Б,6,Физика,4,12,5,10,41.67,83.33
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5027,8 В,1,Математика,3,10,5,8,50,80
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5316,9 Б,2,Қазақ тілі,2,8,1,5,12.5,62.5
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5345,7 А,6,Физика,1,7,3,5,42.86,71.43
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5021,6 В,6,Физика,4,14,7,12,50,85.71
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5176,11 А,9,Информатика,2,9,4,8,44.44,88.89
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5157,9 А,2,Қазақ тілі,1,8,6,7,75,87.5
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5186,8 Б,5,История Казахстана,4,11,8,10,72.73,90.91
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5343,6 Б,8,Биология,1,12,9,12,75,100
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5224,10 А,8,Биология,3,2,1,2,50,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1009,№7 мектеп-лицей (Алматы облысы),5137,7 А,2,Қазақ тілі,2,3,1,2,33.33,66.67
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5240,10 А,2,Қазақ тілі,1,4,3,4,75,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5431,9 А,6,Физика,2,8,5,7,62.5,87.5
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5184,7 Б,6,Физика,1,5,4,5,80,100
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5378,7 А,8,Биология,2,9,4,8,44.44,88.89
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5331,8 А,5,История Казахстана,4,8,7,8,87.5,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5153,7 Б,1,Математика,4,10,5,6,50,60
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5130,11 А,8,Биология,1,12,6,11,50,91.67
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5258,10 Б,2,Қазақ тілі,3,14,5,13,35.71,92.86
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5131,11 Б,8,Биология,1,15,8,14,53.33,93.33
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5113,10 В,1,Математика,3,10,6,9,60,90
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5233,7 А,5,История Казахстана,3,11,7,9,63.64,81.82
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5346,7 Б,3,Русский язык,4,15,12,15,80,100
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5090,8 А,9,Информатика,3,15,11,14,73.33,93.33
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5117,5 А,2,Қазақ тілі,3,7,6,7,85.71,100
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5193,11 А,5,История Казахстана,1,10,2,9,20,90
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5178,5 А,5,История Казахстана,2,11,7,10,63.64,90.91
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5242,11 А,1,Математика,2,5,3,4,60,80
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5336,10 Б,9,Информатика,2,3,2,2,66.67,66.67
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5252,7 В,2,Қазақ тілі,4,5,3,5,60,100
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5375,6 А,9,Информатика,3,6,1,2,16.67,33.33
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5243,11 Б,3,Русский язык,2,13,7,12,53.85,92.31
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5197,6 А,4,Английский язык,4,7,6,7,85.71,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5029,9 Б,9,Информатика,1,8,3,6,37.5,75
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5159,10 А,7,Химия,3,7,4,5,57.14,71.43
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5260,11 Б,8,Биология,4,14,8,9,57.14,64.29
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5168,7 А,1,Математика,1,2,2,2,100,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5260,11 Б,7,Химия,2,13,9,12,69.23,92.31
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1001,№2 жалпы білім беретін мектеп (Астана қ.),5010,9 А,7,Химия,4,6,5,6,83.33,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5157,9 А,2,Қазақ тілі,2,10,6,9,60,90
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5223,9 Б,9,Информатика,2,9,6,9,66.67,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5106,7 Б,2,Қазақ тілі,1,11,7,11,63.64,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5417,9 Б,8,Биология,3,13,11,13,84.62,100
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5339,11 В,4,Английский язык,3,12,8,11,66.67,91.67
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5229,5 Б,4,Английский язык,3,10,5,10,50,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5031,10 Б,8,Биология,4,5,5,5,100,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1009,№7 мектеп-лицей (Алматы облысы),5141,9 А,3,Русский язык,3,6,2,4,33.33,66.67
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1001,№2 жалпы білім беретін мектеп (Астана қ.),5012,9 В,8,Биология,4,7,4,7,57.14,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5149,6 А,1,Математика,1,16,12,14,75,87.5
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5305,11 Б,6,Физика,3,16,10,13,62.5,81.25
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5190,10 А,2,Қазақ тілі,2,4,2,3,50,75
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5379,7 Б,5,История Казахстана,4,5,4,5,80,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5107,8 А,7,Химия,3,9,3,6,33.33,66.67
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5319,10 Б,4,Английский язык,2,6,5,6,83.33,100
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5304,11 А,6,Физика,3,4,1,4,25,100
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5339,11 В,2,Қазақ тілі,4,10,6,10,60,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5233,7 А,2,Қазақ тілі,2,10,7,8,70,80
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5406,11 Б,5,История Казахстана,2,4,2,3,50,75
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5304,11 А,3,Русский язык,3,3,3,3,100,100
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1004,№10 орта мектеп (Астана қ.),5058,8 Б,2,Қазақ тілі,1,9,7,8,77.78,88.89
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5113,10 В,5,История Казахстана,3,3,1,2,33.33,66.67
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5192,10 В,9,Информатика,2,8,4,8,50,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5364,8 Б,3,Русский язык,2,14,8,11,57.14,78.57
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5365,9 А,6,Физика,1,11,7,11,63.64,100
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5071,7 Б,6,Физика,1,14,9,12,64.29,85.71
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5380,8 А,6,Физика,3,7,5,7,71.43,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5251,7 Б,2,Қазақ тілі,2,6,4,6,66.67,100
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5184,7 Б,8,Биология,2,8,4,8,50,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5110,9 Б,7,Химия,1,2,2,2,100,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5409,6 А,2,Қазақ тілі,3,16,11,14,68.75,87.5
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5119,6 А,2,Қазақ тілі,1,10,7,9,70,90
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1020,№30 жалпы орта мектеп (Түркістан облысы),5308,6 А,5,История Казахстана,2,2,0,0,0,0
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5050,11 Б,9,Информатика,3,7,6,7,85.71,100
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5286,9 Б,6,Физика,3,13,9,10,69.23,76.92
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5358,5 В,5,История Казахстана,3,6,4,6,66.67,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5261,5 А,6,Физика,4,8,6,7,75,87.5
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5230,5 В,7,Химия,1,9,3,6,33.33,66.67
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5278,5 Б,3,Русский язык,4,8,8,8,100,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5370,11 А,5,История Казахстана,1,16,12,15,75,93.75
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5406,11 Б,2,Қазақ тілі,3,3,3,3,100,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5344,6 В,2,Қазақ тілі,1,15,11,14,73.33,93.33
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5257,10 А,5,История Казахстана,2,9,5,8,55.56,88.89
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5042,8 А,2,Қазақ тілі,1,14,11,12,78.57,85.71
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5225,10 Б,7,Химия,2,14,8,12,57.14,85.71
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5194,11 Б,9,Информатика,1,7,2,5,28.57,71.43
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5069,6 Б,1,Математика,3,4,3,3,75,75
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5120,6 Б,2,Қазақ тілі,1,11,7,9,63.64,81.82
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5425,6 Б,7,Химия,1,6,3,6,50,100
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1004,№10 орта мектеп (Астана қ.),5060,9 Б,4,Английский язык,3,7,4,5,57.14,71.43
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5343,6 Б,3,Русский язык,4,4,3,3,75,75
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1002,№2 жалпы білім беретін мектеп (Астана қ.),5029,9 Б,1,Математика,3,10,5,6,50,60
3,Түркістан облысы,9,Түркістан облысы - Білім басқармасы,1021,№7 мектеп-лицей (Түркістан облысы),5323,5 А,2,Қазақ тілі,2,5,4,4,80,80
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5378,7 А,2,Қазақ тілі,3,15,8,13,53.33,86.67
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5257,10 А,7,Химия,4,16,7,12,43.75,75
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5271,9 Б,8,Биология,1,12,9,9,75,75
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5108,8 Б,8,Биология,1,8,5,7,62.5,87.5
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1006,№1 мектеп-гимназия (Астана қ.),5089,7 Б,8,Биология,3,7,4,7,57.14,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5364,8 Б,6,Физика,4,3,1,3,33.33,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5430,8 Б,9,Информатика,3,6,4,6,66.67,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1001,№2 жалпы білім беретін мектеп (Астана қ.),5005,6 В,4,Английский язык,4,6,5,5,83.33,83.33
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5080,11 А,9,Информатика,1,9,8,9,88.89,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1017,№15 гимназия (Түркістан облысы),5263,6 А,9,Информатика,3,4,1,3,25,75
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5360,6 Б,5,История Казахстана,4,3,2,2,66.67,66.67
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5294,6 Б,8,Биология,1,4,1,3,25,75
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5260,11 Б,4,Английский язык,3,14,7,12,50,85.71
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5362,7 Б,2,Қазақ тілі,1,3,1,3,33.33,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5162,11 А,8,Биология,2,4,4,4,100,100
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1012,№7 мектеп-лицей (Алматы облысы),5186,8 Б,4,Английский язык,4,8,4,7,50,87.5
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1009,№7 мектеп-лицей (Алматы облысы),5137,7 А,1,Математика,1,9,8,9,88.89,100
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5298,8 Б,2,Қазақ тілі,4,18,11,14,61.11,77.78
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5354,11 А,7,Химия,1,11,6,9,54.55,81.82
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5167,6 Б,1,Математика,4,3,3,3,100,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5372,11 В,2,Қазақ тілі,2,12,6,12,50,100
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5176,11 А,8,Биология,2,8,6,8,75,100
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1014,№7 мектеп-лицей (Алматы облысы),5226,11 А,3,Русский язык,1,5,2,5,40,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1001,№2 жалпы білім беретін мектеп (Астана қ.),5012,9 В,7,Химия,2,12,7,11,58.33,91.67
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1016,№10 орта мектеп (Түркістан облысы),5252,7 В,8,Биология,4,9,6,9,66.67,100
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1027,№30 жалпы орта мектеп (Қарағанды облысы),5423,5 Б,6,Физика,3,8,6,8,75,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5126,9 А,3,Русский язык,1,13,10,12,76.92,92.31
4,Қарағанды облысы,12,Қарағанды облысы - Білім басқармасы,1026,№2 жалпы білім беретін мектеп (Қарағанды облысы),5418,10 А,6,Физика,1,5,5,5,100,100
1,Астана қ.,1,Астана қ. - Қалалық бөлім,1003,№1 мектеп-гимназия (Астана қ.),5036,5 А,4,Английский язык,4,13,5,11,38.46,84.62
2,Алматы облысы,5,Алматы облысы - Аудандық бөлім,1011,№15 гимназия (Алматы облысы),5174,10 А,1,Математика,3,7,4,6,57.14,85.71
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1022,№5 лицей (Қарағанды облысы),5344,6 В,9,Информатика,3,10,7,9,70,90
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1019,№5 лицей (Түркістан облысы),5301,9 В,4,Английский язык,2,6,4,5,66.67,83.33
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5066,5 А,2,Қазақ тілі,4,9,6,7,66.67,77.78
1,Астана қ.,3,Астана қ. - Білім басқармасы,1007,№15 гимназия (Астана қ.),5112,10 Б,4,Английский язык,1,19,14,18,73.68,94.74
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5369,10 Б,5,История Казахстана,3,13,9,13,69.23,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5235,8 А,2,Қазақ тілі,2,1,1,1,100,100
3,Түркістан облысы,8,Түркістан облысы - Аудандық бөлім,1018,№5 лицей (Түркістан облысы),5285,9 А,5,История Казахстана,3,6,4,6,66.67,100
2,Алматы облысы,4,Алматы облысы - Қалалық бөлім,1010,№7 мектеп-лицей (Алматы облысы),5162,11 А,6,Физика,3,9,7,9,77.78,100
3,Түркістан облысы,7,Түркістан облысы - Қалалық бөлім,1015,№5 лицей (Түркістан облысы),5230,5 В,6,Физика,3,7,4,6,57.14,85.71
1,Астана қ.,2,Астана қ. - Аудандық бөлім,1005,№15 гимназия (Астана қ.),5072,7 В,3,Русский язык,2,10,7,9,70,90
2,Алматы облысы,6,Алматы облысы - Білім басқармасы,1013,№7 мектеп-лицей (Алматы облысы),5210,11 Б,1,Математика,1,4,2,4,50,100
4,Қарағанды облысы,10,Қарағанды облысы - Қалалық бөлім,1023,№7 мектеп-лицей (Қарағанды облысы),5372,11 В,1,Математика,1,8,4,7,50,87.5
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5388,5 А,6,Физика,2,13,8,12,61.54,92.31
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1024,№7 мектеп-лицей (Қарағанды облысы),5386,11 А,8,Биология,1,4,3,4,75,100
4,Қарағанды облысы,11,Қарағанды облысы - Аудандық бөлім,1025,№7 мектеп-лицей (Қарағанды облысы),5406,11 Б,3,Русский язык,2,1,1,1,100,100
1,Астана қ.,3,Астана қ. - Білім басқармасы,1008,№7 мектеп-лицей (Астана қ.),5128,10 А,9,Информатика,1,11,10,10,90.91,90.91
